Date,Open*,High,Low,Close**,Volume,Market Cap
05-Nov-20,$54.50 ,$59.22 ,$54.50 ,$58.68 ,"$3,250,514,599 ","$3,862,051,532 "
04-Nov-20,$53.82 ,$55.01 ,$51.61 ,$54.50 ,"$3,050,534,139 ","$3,586,579,398 "
03-Nov-20,$53.82 ,$54.27 ,$51.65 ,$53.82 ,"$2,580,300,879 ","$3,541,432,847 "
02-Nov-20,$55.59 ,$56.71 ,$53.21 ,$53.82 ,"$3,019,889,902 ","$3,540,884,990 "
01-Nov-20,$55.59 ,$55.97 ,$54.26 ,$55.59 ,"$2,045,991,010 ","$3,656,933,389 "
31-Oct-20,$53.84 ,$56.11 ,$53.53 ,$55.59 ,"$2,657,420,659 ","$3,656,741,432 "
30-Oct-20,$54.77 ,$55.57 ,$52.53 ,$53.84 ,"$2,563,994,174 ","$3,540,959,118 "
29-Oct-20,$55.74 ,$56.30 ,$53.46 ,$54.77 ,"$3,010,404,352 ","$3,601,801,225 "
28-Oct-20,$57.82 ,$60.30 ,$54.71 ,$55.74 ,"$3,786,206,312 ","$3,665,696,641 "
27-Oct-20,$56.75 ,$58.89 ,$56.51 ,$57.82 ,"$3,431,678,162 ","$3,801,761,833 "
26-Oct-20,$58.67 ,$59.10 ,$55.21 ,$56.75 ,"$3,701,855,843 ","$3,731,081,184 "
25-Oct-20,$59.10 ,$59.77 ,$56.66 ,$58.67 ,"$3,725,652,470 ","$3,857,572,663 "
24-Oct-20,$55.24 ,$59.33 ,$54.81 ,$59.10 ,"$3,899,047,277 ","$3,884,856,117 "
23-Oct-20,$54.30 ,$56.67 ,$53.18 ,$55.24 ,"$3,519,541,892 ","$3,630,921,272 "
22-Oct-20,$53.02 ,$56.06 ,$53.01 ,$54.27 ,"$3,814,584,794 ","$3,566,118,639 "
21-Oct-20,$47.06 ,$54.55 ,$47.06 ,$53.05 ,"$3,534,993,796 ","$3,485,819,576 "
20-Oct-20,$48.10 ,$48.44 ,$46.69 ,$47.05 ,"$1,757,468,523 ","$3,091,763,886 "
19-Oct-20,$47.64 ,$48.50 ,$46.99 ,$48.10 ,"$1,771,107,656 ","$3,160,267,220 "
18-Oct-20,$47.06 ,$47.88 ,$46.97 ,$47.62 ,"$2,636,565,895 ","$3,128,435,828 "
17-Oct-20,$47.75 ,$47.75 ,$46.75 ,$47.05 ,"$2,169,301,016 ","$3,090,962,057 "
16-Oct-20,$49.53 ,$49.90 ,$46.21 ,$47.69 ,"$2,331,529,601 ","$3,132,624,928 "
15-Oct-20,$49.83 ,$50.25 ,$49.06 ,$49.49 ,"$2,340,485,565 ","$3,250,355,736 "
14-Oct-20,$50.01 ,$50.98 ,$49.42 ,$49.85 ,"$2,213,563,866 ","$3,273,382,395 "
13-Oct-20,$50.68 ,$50.68 ,$49.13 ,$49.94 ,"$2,177,774,803 ","$3,279,211,860 "
12-Oct-20,$50.62 ,$51.52 ,$49.54 ,$50.74 ,"$2,646,408,249 ","$3,331,555,081 "
11-Oct-20,$48.91 ,$51.24 ,$48.87 ,$50.73 ,"$2,601,103,257 ","$3,330,028,818 "
10-Oct-20,$47.78 ,$50.41 ,$47.78 ,$48.92 ,"$2,781,995,604 ","$3,211,040,248 "
09-Oct-20,$47.22 ,$48.27 ,$46.71 ,$47.83 ,"$2,250,628,685 ","$3,139,276,406 "
08-Oct-20,$46.68 ,$47.49 ,$45.84 ,$47.22 ,"$2,350,341,454 ","$3,098,565,933 "
07-Oct-20,$46.00 ,$46.98 ,$45.24 ,$46.66 ,"$2,167,187,221 ","$3,061,759,913 "
06-Oct-20,$46.36 ,$48.08 ,$45.67 ,$45.99 ,"$3,013,107,749 ","$3,017,134,337 "
05-Oct-20,$46.74 ,$47.11 ,$45.69 ,$46.36 ,"$2,349,391,995 ","$3,041,609,178 "
04-Oct-20,$45.58 ,$47.04 ,$45.45 ,$46.73 ,"$2,034,541,387 ","$3,065,363,622 "
03-Oct-20,$44.91 ,$46.13 ,$44.78 ,$45.58 ,"$1,707,844,978 ","$2,989,719,911 "
02-Oct-20,$46.35 ,$46.95 ,$44.20 ,$44.92 ,"$2,201,641,713 ","$2,946,294,542 "
01-Oct-20,$46.43 ,$48.51 ,$45.57 ,$46.31 ,"$2,558,851,054 ","$3,037,112,538 "
30-Sep-20,$45.81 ,$46.72 ,$45.49 ,$46.37 ,"$1,979,505,099 ","$3,040,608,728 "
29-Sep-20,$45.30 ,$45.87 ,$45.02 ,$45.80 ,"$1,790,368,155 ","$3,002,587,743 "
28-Sep-20,$46.11 ,$46.96 ,$45.29 ,$45.36 ,"$1,923,868,466 ","$2,973,353,460 "
27-Sep-20,$46.09 ,$46.59 ,$45.06 ,$46.09 ,"$2,217,192,656 ","$3,021,254,303 "
26-Sep-20,$46.10 ,$46.52 ,$45.36 ,$46.19 ,"$2,123,570,272 ","$3,027,273,265 "
25-Sep-20,$45.05 ,$46.57 ,$44.15 ,$46.09 ,"$1,849,539,132 ","$3,020,217,186 "
24-Sep-20,$43.05 ,$45.17 ,$42.75 ,$45.04 ,"$2,070,966,440 ","$2,951,298,284 "
23-Sep-20,$44.49 ,$45.08 ,$42.74 ,$43.06 ,"$1,676,705,751 ","$2,821,103,400 "
22-Sep-20,$43.36 ,$44.77 ,$43.12 ,$44.55 ,"$1,078,696,494 ","$2,918,394,264 "
21-Sep-20,$47.13 ,$47.65 ,$42.54 ,$43.39 ,"$1,923,483,523 ","$2,842,432,912 "
20-Sep-20,$48.67 ,$48.67 ,$46.43 ,$47.10 ,"$1,033,913,350 ","$3,085,167,468 "
19-Sep-20,$48.48 ,$49.03 ,$48.21 ,$48.68 ,"$961,716,690 ","$3,188,069,967 "
18-Sep-20,$48.83 ,$49.08 ,$47.79 ,$48.46 ,"$1,135,775,840 ","$3,173,679,301 "
17-Sep-20,$47.98 ,$49.48 ,$47.88 ,$48.88 ,"$1,701,721,113 ","$3,200,475,070 "
16-Sep-20,$48.46 ,$48.79 ,$47.47 ,$47.93 ,"$1,674,030,602 ","$3,138,328,709 "
15-Sep-20,$49.12 ,$50.14 ,$48.35 ,$48.39 ,"$1,663,112,038 ","$3,167,891,971 "
14-Sep-20,$48.05 ,$49.94 ,$47.44 ,$49.09 ,"$1,786,276,098 ","$3,213,367,490 "
13-Sep-20,$50.76 ,$50.93 ,$47.53 ,$48.07 ,"$1,785,910,878 ","$3,145,983,705 "
12-Sep-20,$49.06 ,$51.22 ,$48.67 ,$50.82 ,"$1,588,978,329 ","$3,325,687,817 "
11-Sep-20,$48.72 ,$49.41 ,$47.40 ,$49.09 ,"$1,835,173,089 ","$3,212,303,729 "
10-Sep-20,$47.92 ,$49.38 ,$47.90 ,$48.72 ,"$2,001,211,524 ","$3,187,527,096 "
09-Sep-20,$47.38 ,$48.85 ,$46.70 ,$47.90 ,"$1,828,181,736 ","$3,133,588,725 "
08-Sep-20,$48.81 ,$49.30 ,$46.20 ,$47.38 ,"$2,314,205,963 ","$3,099,602,851 "
07-Sep-20,$48.03 ,$49.07 ,$45.62 ,$48.77 ,"$2,235,340,013 ","$3,189,892,800 "
06-Sep-20,$47.60 ,$48.90 ,$46.62 ,$48.05 ,"$2,075,916,067 ","$3,142,675,722 "
05-Sep-20,$50.62 ,$51.32 ,$46.15 ,$47.59 ,"$2,831,766,570 ","$3,111,962,365 "
04-Sep-20,$47.78 ,$52.33 ,$47.19 ,$50.61 ,"$2,851,271,830 ","$3,309,267,726 "
03-Sep-20,$58.01 ,$58.53 ,$47.06 ,$47.77 ,"$2,765,272,845 ","$3,123,351,779 "
02-Sep-20,$62.87 ,$63.07 ,$57.14 ,$58.10 ,"$2,790,169,260 ","$3,797,966,400 "
01-Sep-20,$61.11 ,$64.18 ,$60.39 ,$62.88 ,"$2,717,986,649 ","$4,110,169,776 "
31-Aug-20,$62.84 ,$63.49 ,$60.75 ,$61.11 ,"$2,561,891,272 ","$3,994,085,080 "
30-Aug-20,$57.21 ,$62.80 ,$57.17 ,$62.73 ,"$2,759,602,454 ","$4,099,231,860 "
29-Aug-20,$57.44 ,$58.23 ,$57.13 ,$57.29 ,"$2,006,047,086 ","$3,743,728,945 "
28-Aug-20,$56.10 ,$58.17 ,$55.57 ,$57.35 ,"$2,206,041,301 ","$3,747,428,403 "
27-Aug-20,$58.30 ,$59.16 ,$54.80 ,$56.04 ,"$2,212,235,187 ","$3,661,200,919 "
26-Aug-20,$58.44 ,$58.99 ,$57.21 ,$58.36 ,"$2,067,102,732 ","$3,812,133,909 "
25-Aug-20,$62.22 ,$62.34 ,$57.27 ,$58.58 ,"$2,625,416,624 ","$3,826,259,089 "
24-Aug-20,$60.62 ,$62.82 ,$60.27 ,$62.20 ,"$2,490,426,542 ","$4,062,179,119 "
23-Aug-20,$60.26 ,$61.49 ,$58.34 ,$60.62 ,"$2,315,616,100 ","$3,958,807,136 "
22-Aug-20,$59.36 ,$60.46 ,$58.29 ,$60.31 ,"$2,317,942,996 ","$3,937,965,763 "
21-Aug-20,$62.91 ,$63.65 ,$59.17 ,$59.38 ,"$2,911,090,515 ","$3,876,858,022 "
20-Aug-20,$62.02 ,$63.53 ,$61.28 ,$62.97 ,"$2,801,314,591 ","$4,110,648,055 "
19-Aug-20,$65.55 ,$66.97 ,$59.57 ,$62.00 ,"$3,345,972,244 ","$4,047,380,317 "
18-Aug-20,$67.06 ,$68.03 ,$64.28 ,$65.53 ,"$3,627,257,060 ","$4,276,903,970 "
17-Aug-20,$63.83 ,$68.52 ,$61.88 ,$67.03 ,"$3,997,651,594 ","$4,374,438,900 "
16-Aug-20,$59.94 ,$64.29 ,$59.33 ,$63.83 ,"$3,595,771,595 ","$4,165,123,797 "
15-Aug-20,$56.73 ,$60.38 ,$56.73 ,$59.93 ,"$3,063,536,363 ","$3,910,281,206 "
14-Aug-20,$57.70 ,$57.98 ,$56.36 ,$56.75 ,"$2,476,128,674 ","$3,702,706,247 "
13-Aug-20,$54.99 ,$57.86 ,$52.35 ,$57.74 ,"$2,843,622,469 ","$3,766,743,819 "
12-Aug-20,$54.37 ,$55.56 ,$52.32 ,$54.97 ,"$2,450,391,467 ","$3,585,464,599 "
11-Aug-20,$58.29 ,$59.44 ,$53.23 ,$54.39 ,"$2,754,950,222 ","$3,547,154,657 "
10-Aug-20,$57.12 ,$59.24 ,$57.12 ,$58.29 ,"$2,247,183,310 ","$3,801,224,617 "
09-Aug-20,$58.23 ,$58.66 ,$56.50 ,$57.14 ,"$1,601,010,110 ","$3,725,788,182 "
08-Aug-20,$57.21 ,$58.54 ,$56.65 ,$58.13 ,"$1,726,820,323 ","$3,789,893,301 "
07-Aug-20,$59.15 ,$60.84 ,$55.87 ,$57.25 ,"$2,756,992,175 ","$3,731,890,489 "
06-Aug-20,$58.99 ,$60.56 ,$57.98 ,$59.16 ,"$2,241,049,269 ","$3,856,601,785 "
05-Aug-20,$57.58 ,$59.77 ,$57.12 ,$59.01 ,"$2,144,590,019 ","$3,846,220,333 "
04-Aug-20,$58.46 ,$59.42 ,$56.80 ,$57.53 ,"$2,088,598,738 ","$3,749,523,928 "
03-Aug-20,$56.62 ,$59.64 ,$56.14 ,$58.47 ,"$2,250,487,587 ","$3,810,634,494 "
02-Aug-20,$61.26 ,$64.46 ,$55.80 ,$56.64 ,"$3,499,183,526 ","$3,691,130,076 "
01-Aug-20,$58.00 ,$61.66 ,$57.50 ,$61.29 ,"$3,124,975,567 ","$3,993,808,114 "
31-Jul-20,$56.65 ,$58.74 ,$55.83 ,$58.00 ,"$2,461,431,454 ","$3,778,669,742 "
30-Jul-20,$55.10 ,$57.97 ,$54.08 ,$56.64 ,"$3,015,740,898 ","$3,689,985,568 "
29-Jul-20,$55.59 ,$56.69 ,$55.03 ,$55.17 ,"$2,572,759,911 ","$3,593,728,339 "
28-Jul-20,$53.06 ,$57.13 ,$51.90 ,$55.58 ,"$3,293,197,775 ","$3,619,587,263 "
27-Jul-20,$47.97 ,$54.93 ,$47.52 ,$52.95 ,"$3,397,559,596 ","$3,448,224,688 "
26-Jul-20,$48.84 ,$50.38 ,$47.72 ,$47.98 ,"$2,587,129,920 ","$3,124,123,307 "
25-Jul-20,$44.11 ,$49.16 ,$44.07 ,$48.80 ,"$2,433,671,618 ","$3,177,555,508 "
24-Jul-20,$44.85 ,$44.88 ,$44.06 ,$44.18 ,"$1,620,747,746 ","$2,876,436,566 "
23-Jul-20,$44.94 ,$45.47 ,$44.58 ,$44.85 ,"$1,775,727,714 ","$2,919,572,018 "
22-Jul-20,$43.61 ,$45.00 ,$43.32 ,$44.94 ,"$1,383,704,376 ","$2,924,848,189 "
21-Jul-20,$41.97 ,$43.93 ,$41.89 ,$43.62 ,"$1,384,220,462 ","$2,838,623,093 "
20-Jul-20,$42.55 ,$42.71 ,$41.64 ,$41.98 ,"$1,152,077,279 ","$2,731,558,150 "
19-Jul-20,$42.43 ,$42.70 ,$41.88 ,$42.55 ,"$1,140,767,149 ","$2,768,772,725 "
18-Jul-20,$41.91 ,$42.83 ,$41.78 ,$42.43 ,"$1,141,296,421 ","$2,760,226,500 "
17-Jul-20,$42.04 ,$42.34 ,$41.78 ,$41.91 ,"$1,336,746,650 ","$2,726,545,150 "
16-Jul-20,$43.26 ,$43.40 ,$41.47 ,$42.04 ,"$1,543,731,673 ","$2,734,230,404 "
15-Jul-20,$43.79 ,$44.01 ,$42.99 ,$43.28 ,"$1,809,900,342 ","$2,814,802,324 "
14-Jul-20,$43.97 ,$44.00 ,$43.14 ,$43.80 ,"$1,882,872,130 ","$2,848,566,183 "
13-Jul-20,$44.64 ,$45.31 ,$43.24 ,$43.92 ,"$1,724,704,950 ","$2,855,849,775 "
12-Jul-20,$44.69 ,$45.18 ,$44.06 ,$44.64 ,"$1,598,865,182 ","$2,902,091,664 "
11-Jul-20,$44.25 ,$44.71 ,$44.01 ,$44.68 ,"$1,764,984,238 ","$2,904,378,314 "
10-Jul-20,$44.51 ,$44.53 ,$43.55 ,$44.25 ,"$1,840,301,462 ","$2,876,028,160 "
09-Jul-20,$45.19 ,$45.71 ,$43.83 ,$44.54 ,"$1,985,305,536 ","$2,894,664,419 "
08-Jul-20,$43.32 ,$45.41 ,$43.17 ,$45.20 ,"$2,161,892,498 ","$2,937,468,640 "
07-Jul-20,$43.96 ,$44.22 ,$43.11 ,$43.32 ,"$1,360,983,976 ","$2,814,829,248 "
06-Jul-20,$41.60 ,$44.15 ,$41.50 ,$43.96 ,"$1,743,603,778 ","$2,856,450,323 "
05-Jul-20,$42.02 ,$42.16 ,$40.99 ,$41.60 ,"$1,170,070,065 ","$2,702,477,997 "
04-Jul-20,$41.17 ,$42.17 ,$41.13 ,$42.07 ,"$1,173,145,659 ","$2,732,595,058 "
03-Jul-20,$41.47 ,$41.68 ,$41.05 ,$41.21 ,"$1,122,905,126 ","$2,676,330,600 "
02-Jul-20,$41.74 ,$41.93 ,$40.66 ,$41.49 ,"$1,339,074,369 ","$2,694,260,227 "
01-Jul-20,$41.43 ,$42.19 ,$41.29 ,$41.70 ,"$1,220,528,740 ","$2,707,814,853 "
30-Jun-20,$41.74 ,$41.97 ,$41.03 ,$41.47 ,"$1,390,313,389 ","$2,692,495,275 "
29-Jun-20,$41.43 ,$42.00 ,$41.02 ,$41.85 ,"$1,668,680,719 ","$2,717,052,119 "
28-Jun-20,$41.56 ,$42.02 ,$40.78 ,$41.41 ,"$1,337,385,786 ","$2,687,972,549 "
27-Jun-20,$43.28 ,$43.45 ,$40.75 ,$41.56 ,"$1,453,347,400 ","$2,697,200,834 "
26-Jun-20,$42.56 ,$43.56 ,$41.76 ,$43.32 ,"$1,714,646,169 ","$2,811,467,299 "
25-Jun-20,$42.86 ,$43.03 ,$42.21 ,$42.56 ,"$1,311,840,193 ","$2,762,034,095 "
24-Jun-20,$44.19 ,$44.53 ,$42.71 ,$42.84 ,"$1,493,695,398 ","$2,779,946,161 "
23-Jun-20,$44.19 ,$44.32 ,$43.62 ,$44.18 ,"$1,365,925,951 ","$2,866,313,928 "
22-Jun-20,$43.11 ,$44.34 ,$43.07 ,$44.19 ,"$1,659,721,584 ","$2,866,546,342 "
21-Jun-20,$43.34 ,$43.76 ,$43.03 ,$43.09 ,"$1,362,753,187 ","$2,794,826,424 "
20-Jun-20,$42.65 ,$43.78 ,$42.63 ,$43.35 ,"$1,500,492,583 ","$2,811,334,445 "
19-Jun-20,$43.56 ,$43.68 ,$42.60 ,$42.68 ,"$1,712,639,222 ","$2,767,724,113 "
18-Jun-20,$44.03 ,$44.12 ,$43.14 ,$43.56 ,"$1,576,467,272 ","$2,830,626,074 "
17-Jun-20,$43.88 ,$44.81 ,$43.36 ,$44.03 ,"$1,996,899,442 ","$2,860,963,357 "
16-Jun-20,$43.91 ,$44.28 ,$43.49 ,$43.88 ,"$1,841,455,099 ","$2,850,591,900 "
15-Jun-20,$44.08 ,$44.20 ,$42.09 ,$43.91 ,"$2,090,717,318 ","$2,852,680,851 "
14-Jun-20,$45.10 ,$45.10 ,$43.89 ,$44.08 ,"$1,782,403,292 ","$2,863,412,897 "
13-Jun-20,$44.79 ,$45.19 ,$44.46 ,$45.09 ,"$1,739,835,590 ","$2,928,688,758 "
12-Jun-20,$43.50 ,$45.27 ,$43.12 ,$44.83 ,"$2,260,548,556 ","$2,911,065,499 "
11-Jun-20,$46.68 ,$46.90 ,$42.97 ,$43.51 ,"$2,554,226,325 ","$2,825,486,779 "
10-Jun-20,$46.07 ,$46.89 ,$45.89 ,$46.68 ,"$2,146,762,421 ","$3,030,821,037 "
09-Jun-20,$46.47 ,$46.74 ,$45.67 ,$46.07 ,"$2,141,209,283 ","$2,990,871,181 "
08-Jun-20,$46.66 ,$46.88 ,$46.06 ,$46.47 ,"$2,357,747,091 ","$3,016,794,015 "
07-Jun-20,$46.74 ,$46.94 ,$45.39 ,$46.67 ,"$2,385,218,875 ","$3,029,051,321 "
06-Jun-20,$47.07 ,$47.32 ,$46.43 ,$46.73 ,"$2,160,092,222 ","$3,032,854,879 "
05-Jun-20,$47.67 ,$47.92 ,$46.87 ,$47.05 ,"$2,551,367,878 ","$3,053,335,010 "
