Date,Open*,High,Low,Close**,Volume,Market Cap
04-Jun-20,$47.20 ,$47.99 ,$46.58 ,$47.64 ,"$2,697,436,350 ","$3,090,975,369 "
03-Jun-20,$45.93 ,$47.63 ,$45.66 ,$47.17 ,"$2,691,495,449 ","$3,060,501,220 "
02-Jun-20,$48.09 ,$49.76 ,$45.26 ,$45.92 ,"$3,060,955,005 ","$2,979,119,286 "
01-Jun-20,$45.57 ,$48.40 ,$45.43 ,$48.13 ,"$3,035,652,544 ","$3,121,604,529 "
31-May-20,$47.54 ,$47.57 ,$45.32 ,$45.59 ,"$2,637,761,668 ","$2,956,928,358 "
30-May-20,$44.63 ,$47.54 ,$44.23 ,$47.54 ,"$2,852,777,896 ","$3,082,829,598 "
29-May-20,$44.78 ,$45.38 ,$44.32 ,$44.65 ,"$2,632,197,768 ","$2,895,315,418 "
28-May-20,$43.87 ,$44.86 ,$43.50 ,$44.76 ,"$2,743,046,058 ","$2,901,856,312 "
27-May-20,$42.41 ,$44.07 ,$42.37 ,$43.86 ,"$2,757,608,482 ","$2,843,324,947 "
26-May-20,$42.93 ,$43.01 ,$42.12 ,$42.43 ,"$2,475,471,673 ","$2,750,446,203 "
25-May-20,$42.41 ,$43.44 ,$42.10 ,$42.95 ,"$2,701,310,002 ","$2,783,422,664 "
24-May-20,$44.02 ,$44.38 ,$42.44 ,$42.45 ,"$2,656,112,321 ","$2,750,870,493 "
23-May-20,$44.21 ,$44.53 ,$43.71 ,$44.03 ,"$2,576,920,703 ","$2,853,191,056 "
22-May-20,$42.73 ,$44.58 ,$42.51 ,$44.21 ,"$2,908,274,408 ","$2,864,136,481 "
21-May-20,$44.16 ,$44.45 ,$41.88 ,$42.74 ,"$3,143,718,509 ","$2,768,884,214 "
20-May-20,$45.39 ,$45.96 ,$43.72 ,$44.17 ,"$3,448,255,432 ","$2,861,150,335 "
19-May-20,$45.21 ,$45.38 ,$44.34 ,$45.38 ,"$3,612,370,257 ","$2,939,336,800 "
18-May-20,$43.64 ,$46.24 ,$43.59 ,$45.20 ,"$4,473,025,831 ","$2,927,235,935 "
17-May-20,$43.18 ,$44.36 ,$43.10 ,$43.64 ,"$3,901,110,454 ","$2,825,893,814 "
16-May-20,$42.85 ,$43.74 ,$42.58 ,$43.21 ,"$3,879,155,974 ","$2,797,840,306 "
15-May-20,$43.95 ,$44.06 ,$42.47 ,$42.83 ,"$4,340,414,828 ","$2,772,979,035 "
14-May-20,$43.09 ,$44.23 ,$42.48 ,$43.95 ,"$5,023,559,798 ","$2,844,597,190 "
13-May-20,$42.07 ,$43.55 ,$41.95 ,$43.13 ,"$4,565,388,581 ","$2,791,779,469 "
12-May-20,$41.74 ,$42.68 ,$41.41 ,$42.11 ,"$4,734,936,547 ","$2,725,296,857 "
11-May-20,$42.36 ,$42.86 ,$40.14 ,$41.70 ,"$5,121,746,343 ","$2,698,347,048 "
10-May-20,$47.26 ,$47.26 ,$40.57 ,$42.37 ,"$5,783,062,532 ","$2,741,254,063 "
09-May-20,$47.84 ,$48.94 ,$47.13 ,$47.27 ,"$4,740,601,428 ","$3,058,380,577 "
08-May-20,$47.31 ,$48.55 ,$46.63 ,$47.88 ,"$4,780,707,207 ","$3,097,356,144 "
07-May-20,$46.02 ,$48.07 ,$45.03 ,$47.33 ,"$5,080,727,910 ","$3,061,336,365 "
06-May-20,$46.77 ,$47.78 ,$45.94 ,$45.94 ,"$4,575,858,023 ","$2,971,266,131 "
05-May-20,$47.45 ,$47.91 ,$46.37 ,$46.79 ,"$4,187,625,277 ","$3,025,540,504 "
04-May-20,$48.24 ,$48.35 ,$46.04 ,$47.47 ,"$4,488,284,400 ","$3,069,527,725 "
03-May-20,$49.46 ,$50.04 ,$47.55 ,$48.27 ,"$4,667,453,994 ","$3,120,493,727 "
02-May-20,$47.77 ,$49.57 ,$47.45 ,$49.46 ,"$4,453,777,871 ","$3,197,119,850 "
01-May-20,$46.71 ,$48.60 ,$46.71 ,$47.79 ,"$4,581,731,065 ","$3,089,051,663 "
30-Apr-20,$49.15 ,$50.92 ,$46.58 ,$46.71 ,"$5,724,477,325 ","$3,019,046,193 "
29-Apr-20,$46.09 ,$49.62 ,$46.01 ,$49.18 ,"$5,673,988,960 ","$3,178,164,249 "
28-Apr-20,$44.74 ,$46.31 ,$44.07 ,$46.03 ,"$4,413,476,561 ","$2,974,099,483 "
27-Apr-20,$44.68 ,$45.42 ,$43.89 ,$44.71 ,"$4,473,729,902 ","$2,888,544,819 "
26-Apr-20,$44.72 ,$45.34 ,$44.31 ,$44.69 ,"$4,687,873,111 ","$2,886,855,018 "
25-Apr-20,$44.82 ,$45.65 ,$44.37 ,$44.71 ,"$4,769,855,704 ","$2,888,203,931 "
24-Apr-20,$42.99 ,$45.17 ,$42.94 ,$44.81 ,"$4,786,600,723 ","$2,894,063,140 "
23-Apr-20,$41.88 ,$43.37 ,$41.43 ,$42.94 ,"$4,757,478,698 ","$2,772,774,520 "
22-Apr-20,$40.99 ,$42.32 ,$40.69 ,$41.89 ,"$4,029,531,589 ","$2,704,698,254 "
21-Apr-20,$40.81 ,$41.26 ,$40.42 ,$41.04 ,"$3,954,491,838 ","$2,649,690,810 "
20-Apr-20,$42.67 ,$43.38 ,$40.46 ,$40.83 ,"$4,293,209,435 ","$2,635,710,772 "
19-Apr-20,$44.35 ,$44.51 ,$42.60 ,$42.63 ,"$4,563,334,114 ","$2,751,996,675 "
18-Apr-20,$42.75 ,$44.38 ,$42.53 ,$44.36 ,"$4,508,378,329 ","$2,863,206,054 "
17-Apr-20,$42.68 ,$43.21 ,$42.00 ,$42.75 ,"$4,096,625,538 ","$2,758,454,401 "
16-Apr-20,$39.64 ,$43.01 ,$38.60 ,$42.69 ,"$4,985,504,369 ","$2,754,496,415 "
15-Apr-20,$41.08 ,$41.71 ,$39.45 ,$39.59 ,"$3,696,959,521 ","$2,554,181,141 "
14-Apr-20,$41.22 ,$41.82 ,$40.68 ,$41.05 ,"$3,713,345,006 ","$2,648,383,666 "
13-Apr-20,$42.50 ,$42.50 ,$39.96 ,$41.20 ,"$3,998,289,644 ","$2,657,814,813 "
12-Apr-20,$42.32 ,$43.29 ,$42.01 ,$42.45 ,"$3,639,638,078 ","$2,737,892,510 "
11-Apr-20,$42.26 ,$42.97 ,$41.69 ,$42.32 ,"$3,374,908,252 ","$2,729,109,196 "
10-Apr-20,$46.40 ,$46.47 ,$41.33 ,$42.27 ,"$4,008,964,133 ","$2,725,609,591 "
09-Apr-20,$46.35 ,$46.58 ,$45.17 ,$46.38 ,"$3,628,019,378 ","$2,990,629,539 "
08-Apr-20,$44.68 ,$46.75 ,$44.35 ,$46.32 ,"$3,831,132,142 ","$2,986,094,917 "
07-Apr-20,$44.40 ,$47.20 ,$44.11 ,$44.67 ,"$4,391,267,713 ","$2,879,255,750 "
06-Apr-20,$40.66 ,$44.49 ,$40.54 ,$44.39 ,"$4,287,968,687 ","$2,861,077,283 "
05-Apr-20,$40.69 ,$41.00 ,$39.93 ,$40.67 ,"$3,084,146,015 ","$2,620,968,039 "
04-Apr-20,$40.34 ,$40.83 ,$39.96 ,$40.68 ,"$3,229,457,622 ","$2,621,009,072 "
03-Apr-20,$39.89 ,$41.08 ,$39.68 ,$40.36 ,"$3,482,692,346 ","$2,600,305,500 "
02-Apr-20,$39.36 ,$41.65 ,$39.25 ,$39.87 ,"$3,985,953,572 ","$2,568,780,271 "
01-Apr-20,$39.28 ,$39.38 ,$37.45 ,$39.38 ,"$3,303,999,600 ","$2,536,712,327 "
31-Mar-20,$39.12 ,$39.37 ,$38.68 ,$39.30 ,"$3,359,087,002 ","$2,531,157,610 "
30-Mar-20,$37.26 ,$39.32 ,$37.26 ,$39.14 ,"$3,318,334,905 ","$2,520,514,843 "
29-Mar-20,$38.87 ,$38.93 ,$37.21 ,$37.33 ,"$2,683,734,233 ","$2,403,961,159 "
28-Mar-20,$38.86 ,$39.33 ,$37.10 ,$38.87 ,"$3,119,837,445 ","$2,502,911,913 "
27-Mar-20,$40.18 ,$40.60 ,$38.89 ,$38.92 ,"$2,962,853,270 ","$2,505,504,071 "
26-Mar-20,$39.17 ,$40.17 ,$38.79 ,$40.16 ,"$2,827,963,692 ","$2,585,178,521 "
25-Mar-20,$40.48 ,$40.70 ,$38.55 ,$39.15 ,"$3,133,347,522 ","$2,519,916,317 "
24-Mar-20,$38.75 ,$40.75 ,$38.27 ,$40.49 ,"$3,331,925,793 ","$2,605,834,454 "
23-Mar-20,$35.58 ,$38.85 ,$35.42 ,$38.77 ,"$3,598,154,774 ","$2,494,558,925 "
22-Mar-20,$38.37 ,$39.48 ,$35.50 ,$35.63 ,"$3,148,219,029 ","$2,292,391,578 "
21-Mar-20,$38.08 ,$39.34 ,$36.95 ,$38.34 ,"$3,438,721,430 ","$2,466,743,818 "
20-Mar-20,$39.11 ,$43.33 ,$35.59 ,$38.13 ,"$4,537,692,970 ","$2,452,922,646 "
19-Mar-20,$33.72 ,$40.23 ,$33.71 ,$39.07 ,"$4,157,185,543 ","$2,513,235,593 "
18-Mar-20,$33.56 ,$34.14 ,$32.78 ,$33.68 ,"$3,170,415,992 ","$2,166,347,103 "
17-Mar-20,$32.90 ,$35.42 ,$32.79 ,$33.56 ,"$3,289,527,849 ","$2,158,391,141 "
16-Mar-20,$36.45 ,$36.45 ,$30.61 ,$32.88 ,"$4,079,630,236 ","$2,113,940,825 "
15-Mar-20,$34.41 ,$38.23 ,$34.20 ,$36.44 ,"$3,434,485,463 ","$2,342,660,616 "
14-Mar-20,$37.54 ,$37.60 ,$34.04 ,$34.40 ,"$3,270,465,986 ","$2,211,281,928 "
13-Mar-20,$31.00 ,$39.25 ,$25.57 ,$37.44 ,"$7,552,238,198 ","$2,406,597,116 "
12-Mar-20,$48.45 ,$48.56 ,$30.63 ,$30.93 ,"$5,417,383,296 ","$1,988,180,694 "
11-Mar-20,$50.26 ,$50.61 ,$46.24 ,$48.46 ,"$3,807,551,814 ","$3,114,857,126 "
10-Mar-20,$50.48 ,$51.25 ,$49.40 ,$50.26 ,"$3,945,792,927 ","$3,229,716,140 "
09-Mar-20,$51.64 ,$52.31 ,$47.28 ,$50.17 ,"$5,097,423,294 ","$3,223,665,284 "
08-Mar-20,$60.58 ,$60.61 ,$51.73 ,$51.73 ,"$4,523,736,331 ","$3,323,571,636 "
07-Mar-20,$63.02 ,$63.76 ,$60.50 ,$60.55 ,"$4,258,036,532 ","$3,889,681,824 "
06-Mar-20,$62.05 ,$63.77 ,$61.46 ,$63.03 ,"$4,766,934,524 ","$4,048,469,921 "
05-Mar-20,$60.40 ,$63.14 ,$60.40 ,$62.05 ,"$4,712,202,709 ","$3,985,045,689 "
04-Mar-20,$61.14 ,$61.57 ,$59.36 ,$60.38 ,"$4,429,853,608 ","$3,877,791,382 "
03-Mar-20,$61.02 ,$62.35 ,$60.01 ,$61.14 ,"$5,412,760,345 ","$3,926,290,829 "
02-Mar-20,$57.98 ,$61.94 ,$57.55 ,$61.00 ,"$5,309,970,238 ","$3,916,306,949 "
01-Mar-20,$58.53 ,$60.12 ,$56.65 ,$57.96 ,"$4,317,287,191 ","$3,720,790,355 "
29-Feb-20,$59.75 ,$61.38 ,$58.39 ,$58.54 ,"$4,168,117,352 ","$3,758,049,404 "
28-Feb-20,$61.44 ,$63.17 ,$57.84 ,$59.76 ,"$5,266,399,749 ","$3,835,945,103 "
27-Feb-20,$61.03 ,$64.62 ,$57.80 ,$61.51 ,"$5,649,302,854 ","$3,947,440,769 "
26-Feb-20,$71.18 ,$71.86 ,$58.58 ,$61.01 ,"$6,518,313,483 ","$3,915,328,585 "
25-Feb-20,$75.50 ,$75.81 ,$70.07 ,$71.18 ,"$5,755,711,246 ","$4,567,178,980 "
24-Feb-20,$79.56 ,$79.56 ,$72.38 ,$75.54 ,"$6,355,612,214 ","$4,846,065,100 "
23-Feb-20,$75.07 ,$79.80 ,$74.98 ,$79.54 ,"$5,702,486,428 ","$5,102,126,285 "
22-Feb-20,$73.49 ,$76.49 ,$72.57 ,$75.13 ,"$5,547,090,434 ","$4,819,103,854 "
21-Feb-20,$69.57 ,$74.94 ,$68.91 ,$73.45 ,"$5,579,449,656 ","$4,710,680,779 "
20-Feb-20,$70.98 ,$72.17 ,$67.46 ,$69.62 ,"$5,500,324,693 ","$4,464,832,282 "
19-Feb-20,$77.08 ,$78.20 ,$70.54 ,$71.14 ,"$5,298,677,185 ","$4,561,234,455 "
18-Feb-20,$73.19 ,$78.01 ,$70.89 ,$77.04 ,"$5,600,214,717 ","$4,938,917,809 "
17-Feb-20,$74.97 ,$75.38 ,$69.44 ,$73.25 ,"$5,593,944,695 ","$4,695,804,838 "
16-Feb-20,$76.73 ,$80.41 ,$69.58 ,$75.15 ,"$6,186,098,306 ","$4,817,137,104 "
15-Feb-20,$83.03 ,$83.38 ,$76.10 ,$76.51 ,"$5,612,667,760 ","$4,903,772,881 "
14-Feb-20,$80.38 ,$83.46 ,$79.43 ,$82.99 ,"$5,382,846,670 ","$5,318,240,171 "
13-Feb-20,$81.23 ,$83.69 ,$78.58 ,$80.40 ,"$6,579,062,946 ","$5,151,873,617 "
12-Feb-20,$76.49 ,$82.27 ,$76.45 ,$81.30 ,"$5,701,884,854 ","$5,208,558,724 "
11-Feb-20,$74.35 ,$76.63 ,$72.85 ,$76.60 ,"$4,742,120,918 ","$4,906,933,361 "
10-Feb-20,$77.14 ,$77.56 ,$73.12 ,$74.34 ,"$5,373,709,984 ","$4,761,554,712 "
09-Feb-20,$76.45 ,$78.20 ,$75.69 ,$77.09 ,"$5,145,711,108 ","$4,937,660,994 "
08-Feb-20,$74.40 ,$77.42 ,$72.14 ,$76.47 ,"$5,496,860,399 ","$4,897,092,475 "
07-Feb-20,$73.47 ,$74.96 ,$73.22 ,$74.36 ,"$5,051,951,258 ","$4,761,261,677 "
06-Feb-20,$72.53 ,$74.66 ,$71.11 ,$73.39 ,"$5,463,272,394 ","$4,698,795,737 "
05-Feb-20,$68.11 ,$73.18 ,$67.88 ,$72.49 ,"$5,169,585,841 ","$4,640,906,808 "
04-Feb-20,$69.77 ,$70.33 ,$66.90 ,$68.20 ,"$4,449,652,117 ","$4,365,253,454 "
03-Feb-20,$69.99 ,$72.39 ,$68.97 ,$69.78 ,"$4,965,069,690 ","$4,466,102,181 "
02-Feb-20,$70.80 ,$73.25 ,$68.13 ,$70.23 ,"$5,482,993,030 ","$4,494,447,999 "
01-Feb-20,$67.91 ,$72.28 ,$67.66 ,$70.82 ,"$6,009,767,449 ","$4,531,596,557 "
31-Jan-20,$68.18 ,$69.38 ,$65.79 ,$67.88 ,"$5,718,104,791 ","$4,342,918,713 "
30-Jan-20,$60.01 ,$69.74 ,$58.78 ,$68.16 ,"$6,042,169,957 ","$4,360,322,858 "
29-Jan-20,$60.66 ,$62.25 ,$59.78 ,$60.08 ,"$3,894,445,882 ","$3,842,950,242 "
28-Jan-20,$58.77 ,$61.15 ,$57.76 ,$60.67 ,"$4,220,742,210 ","$3,880,511,637 "
27-Jan-20,$56.28 ,$59.58 ,$56.08 ,$58.76 ,"$3,832,184,228 ","$3,758,010,753 "
26-Jan-20,$53.69 ,$56.48 ,$53.30 ,$56.21 ,"$3,283,750,798 ","$3,594,505,100 "
25-Jan-20,$54.56 ,$54.56 ,$52.77 ,$53.70 ,"$2,938,756,558 ","$3,433,273,431 "
24-Jan-20,$54.64 ,$55.42 ,$51.36 ,$54.53 ,"$3,532,776,556 ","$3,486,182,447 "
23-Jan-20,$58.35 ,$58.48 ,$53.39 ,$54.63 ,"$3,348,002,983 ","$3,492,096,602 "
22-Jan-20,$57.64 ,$58.99 ,$57.32 ,$58.35 ,"$3,076,205,980 ","$3,729,779,086 "
21-Jan-20,$57.23 ,$57.96 ,$56.27 ,$57.65 ,"$3,130,143,642 ","$3,684,221,719 "
20-Jan-20,$57.78 ,$58.09 ,$56.23 ,$57.20 ,"$3,306,438,947 ","$3,655,443,935 "
19-Jan-20,$59.45 ,$61.79 ,$56.18 ,$57.80 ,"$4,197,776,579 ","$3,693,201,722 "
18-Jan-20,$61.30 ,$62.17 ,$58.53 ,$59.41 ,"$4,426,051,530 ","$3,795,493,154 "
17-Jan-20,$57.64 ,$62.89 ,$56.90 ,$61.49 ,"$5,067,456,613 ","$3,927,821,846 "
16-Jan-20,$58.05 ,$58.30 ,$55.15 ,$57.62 ,"$4,347,723,835 ","$3,680,300,934 "
15-Jan-20,$58.39 ,$59.92 ,$56.17 ,$58.05 ,"$5,070,738,793 ","$3,707,655,223 "
14-Jan-20,$49.70 ,$59.88 ,$49.69 ,$58.48 ,"$5,729,547,956 ","$3,734,400,000 "
13-Jan-20,$51.12 ,$51.39 ,$48.93 ,$49.73 ,"$3,336,204,744 ","$3,175,647,876 "
12-Jan-20,$49.32 ,$51.30 ,$49.01 ,$51.08 ,"$3,858,852,964 ","$3,261,300,810 "
11-Jan-20,$48.63 ,$51.33 ,$48.09 ,$49.26 ,"$3,915,781,115 ","$3,144,901,794 "
10-Jan-20,$45.21 ,$49.17 ,$44.03 ,$48.73 ,"$3,808,140,302 ","$3,110,300,142 "
09-Jan-20,$45.62 ,$45.78 ,$44.31 ,$45.22 ,"$2,986,327,757 ","$2,885,860,528 "
08-Jan-20,$46.45 ,$48.20 ,$44.63 ,$45.65 ,"$3,633,957,130 ","$2,913,485,629 "
07-Jan-20,$45.84 ,$46.86 ,$44.72 ,$46.42 ,"$3,611,521,907 ","$2,962,310,517 "
06-Jan-20,$43.60 ,$45.96 ,$43.49 ,$45.82 ,"$3,349,237,768 ","$2,923,126,044 "
05-Jan-20,$43.29 ,$44.73 ,$43.00 ,$43.55 ,"$3,017,148,033 ","$2,778,396,525 "
04-Jan-20,$42.38 ,$43.34 ,$41.93 ,$43.33 ,"$2,843,192,897 ","$2,763,617,782 "
03-Jan-20,$39.86 ,$42.45 ,$39.45 ,$42.42 ,"$3,260,961,326 ","$2,705,193,552 "
02-Jan-20,$42.02 ,$42.13 ,$39.68 ,$39.82 ,"$2,759,827,139 ","$2,539,554,281 "
